#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2016-11-02 08:09:45
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2016-11-02 08:09:45 GET / - 54.224.239.135 HTTP/1.1 Mozilla/5.0+(Windows;+U;+Windows+NT+6.0;+en-US;+rv:1.9.2.3)+Gecko/20100401+Firefox/3.6.3+GTB6+(.NET+CLR+3.5.30729) - 200 34836 197
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2016-11-02 19:45:06
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2016-11-02 19:45:05 GET /a - 180.76.15.134 HTTP/1.1 Mozilla/5.0+(compatible;+Baiduspider/2.0;++http://www.baidu.com/search/spider.html) - 404 1424 226
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2016-11-03 03:47:43
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2016-11-03 03:48:11 GET /images/team3.jpg - 121.99.234.225 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/54.0.2840.71+Safari/537.36 http://kaiparatavern.co.nz/ 200 843003 347
2016-11-03 03:48:13 GET /images/banner5.jpg - 115.188.174.191 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+WOW64;+Trident/7.0;+rv:11.0)+like+Gecko http://kaiparatavern.co.nz/ 200 680331 331
2016-11-03 03:48:13 GET /favicon.ico - 115.188.174.191 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+WOW64;+Trident/7.0;+rv:11.0)+like+Gecko - 404 1405 215
2016-11-03 03:48:22 GET /images/work-img2.jpg - 121.99.234.225 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/54.0.2840.71+Safari/537.36 http://kaiparatavern.co.nz/ 200 1001601 351
2016-11-03 03:48:28 GET /images/work-img4.jpg - 121.99.234.225 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/54.0.2840.71+Safari/537.36 http://kaiparatavern.co.nz/ 200 946466 351
2016-11-03 03:48:31 GET /images/work-img3.jpg - 121.99.234.225 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/54.0.2840.71+Safari/537.36 http://kaiparatavern.co.nz/ 200 943143 351
2016-11-03 03:48:33 GET /images/work-img6.jpg - 121.99.234.225 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/54.0.2840.71+Safari/537.36 http://kaiparatavern.co.nz/ 200 1093416 351
2016-11-03 03:48:33 GET /images/work-img7.jpg - 121.99.234.225 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/54.0.2840.71+Safari/537.36 http://kaiparatavern.co.nz/ 200 1067450 351
2016-11-03 03:48:38 GET /images/work-img5.jpg - 121.99.234.225 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/54.0.2840.71+Safari/537.36 http://kaiparatavern.co.nz/ 200 869467 351
2016-11-03 03:48:38 GET /images/xtra_logo.png - 121.99.234.225 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/54.0.2840.71+Safari/537.36 http://kaiparatavern.co.nz/ 200 26596 351
2016-11-03 03:48:46 GET /images/work-img12.jpg - 121.99.234.225 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/54.0.2840.71+Safari/537.36 http://kaiparatavern.co.nz/ 200 961465 352
2016-11-03 03:48:46 GET /images/banner2.jpg - 121.99.234.225 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/54.0.2840.71+Safari/537.36 http://kaiparatavern.co.nz/ 200 46855 349
2016-11-03 03:48:48 GET /images/work-img8.jpg - 121.99.234.225 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/54.0.2840.71+Safari/537.36 http://kaiparatavern.co.nz/ 200 915658 351
2016-11-03 03:48:54 GET /images/work-img11.jpg - 121.99.234.225 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/54.0.2840.71+Safari/537.36 http://kaiparatavern.co.nz/ 200 891396 352
2016-11-03 03:48:56 GET /images/info.jpg - 121.99.234.225 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/54.0.2840.71+Safari/537.36 http://kaiparatavern.co.nz/css/style.css 200 729150 359
2016-11-03 03:48:59 GET /images/work-img9.jpg - 121.99.234.225 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/54.0.2840.71+Safari/537.36 http://kaiparatavern.co.nz/ 200 1018615 351
2016-11-03 03:49:04 GET /images/work-img10.jpg - 121.99.234.225 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/54.0.2840.71+Safari/537.36 http://kaiparatavern.co.nz/ 200 968132 352
2016-11-03 03:49:04 GET /favicon.ico - 121.99.234.225 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/54.0.2840.71+Safari/537.36 http://kaiparatavern.co.nz/ 404 1405 317
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2016-11-03 04:29:54
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2016-11-03 04:29:53 GET /images/banner3.jpg - 121.99.234.225 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/54.0.2840.71+Safari/537.36 http://kaiparatavern.co.nz/ 200 65536 349
2016-11-03 04:29:54 GET /images/banner4.jpg - 121.99.234.225 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/54.0.2840.71+Safari/537.36 http://kaiparatavern.co.nz/ 200 0 349
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2016-11-03 06:14:45
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2016-11-03 06:14:45 GET /robots.txt - 66.249.79.145 HTTP/1.1 Mozilla/5.0+(compatible;+Googlebot/2.1;++http://www.google.com/bot.html) - 404 1405 229
2016-11-03 06:14:45 GET / - 66.249.79.141 HTTP/1.1 Mozilla/5.0+(Linux;+Android+6.0.1;+Nexus+5X+Build/MMB29P)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/41.0.2272.96+Mobile+Safari/537.36+(compatible;+Googlebot/2.1;++http://www.google.com/bot.html) - 200 8209 422
