#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2018-12-20 21:22:01
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2018-12-20 21:22:01 GET / - 209.17.96.250 HTTP/1.1 Mozilla/5.0+(compatible;+Nimbostratus-Bot/v1.3.2;+http://cloudsystemnetworks.com) - 200 37853 138
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2018-12-21 04:20:27
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2018-12-21 04:22:43 GET /images/s1.jpg - 207.241.232.246 HTTP/1.0 Mozilla/5.0+(compatible;+NLNZ_IAHarvester2018/3.3.0++https://natlib.govt.nz/publishers-and-authors/web-harvesting/domain-harvest) http://ngateapizza.co.nz/ 200 27999 2150
2018-12-21 04:22:46 GET /images/s2.jpg - 207.241.232.246 HTTP/1.0 Mozilla/5.0+(compatible;+NLNZ_IAHarvester2018/3.3.0++https://natlib.govt.nz/publishers-and-authors/web-harvesting/domain-harvest) http://ngateapizza.co.nz/ 200 26705 2150
2018-12-21 04:22:49 GET /images/s3.jpg - 207.241.232.246 HTTP/1.0 Mozilla/5.0+(compatible;+NLNZ_IAHarvester2018/3.3.0++https://natlib.govt.nz/publishers-and-authors/web-harvesting/domain-harvest) http://ngateapizza.co.nz/ 200 27190 2150
2018-12-21 04:22:52 GET /images/s4.jpg - 207.241.232.246 HTTP/1.0 Mozilla/5.0+(compatible;+NLNZ_IAHarvester2018/3.3.0++https://natlib.govt.nz/publishers-and-authors/web-harvesting/domain-harvest) http://ngateapizza.co.nz/ 200 27382 2150
2018-12-21 04:22:55 GET /images/s5.jpg - 207.241.232.246 HTTP/1.0 Mozilla/5.0+(compatible;+NLNZ_IAHarvester2018/3.3.0++https://natlib.govt.nz/publishers-and-authors/web-harvesting/domain-harvest) http://ngateapizza.co.nz/ 200 25961 2150
2018-12-21 04:22:58 GET /fonts/glyphicons-halflings-regular.eot - 207.241.232.246 HTTP/1.0 Mozilla/5.0+(compatible;+NLNZ_IAHarvester2018/3.3.0++https://natlib.govt.nz/publishers-and-authors/web-harvesting/domain-harvest) http://ngateapizza.co.nz/css/bootstrap.min.css 200 14361 2196
2018-12-21 04:23:00 GET /fonts/glyphicons-halflings-regular.woff - 207.241.232.246 HTTP/1.0 Mozilla/5.0+(compatible;+NLNZ_IAHarvester2018/3.3.0++https://natlib.govt.nz/publishers-and-authors/web-harvesting/domain-harvest) http://ngateapizza.co.nz/css/bootstrap.min.css 404 1424 2197
2018-12-21 04:23:03 GET /fonts/glyphicons-halflings-regular.ttf - 207.241.232.246 HTTP/1.0 Mozilla/5.0+(compatible;+NLNZ_IAHarvester2018/3.3.0++https://natlib.govt.nz/publishers-and-authors/web-harvesting/domain-harvest) http://ngateapizza.co.nz/css/bootstrap.min.css 200 29794 2196
2018-12-21 04:23:06 GET /fonts/glyphicons-halflings-regular.svg - 207.241.232.246 HTTP/1.0 Mozilla/5.0+(compatible;+NLNZ_IAHarvester2018/3.3.0++https://natlib.govt.nz/publishers-and-authors/web-harvesting/domain-harvest) http://ngateapizza.co.nz/css/bootstrap.min.css 404 1424 2196
2018-12-21 04:23:08 GET /font-awesome/fonts/fontawesome-webfont.eot - 207.241.232.246 HTTP/1.0 Mozilla/5.0+(compatible;+NLNZ_IAHarvester2018/3.3.0++https://natlib.govt.nz/publishers-and-authors/web-harvesting/domain-harvest) http://ngateapizza.co.nz/font-awesome/css/font-awesome.min.css 200 38487 2224
2018-12-21 04:23:12 GET /font-awesome/fonts/fontawesome-webfont.eot - 207.241.232.246 HTTP/1.0 Mozilla/5.0+(compatible;+NLNZ_IAHarvester2018/3.3.0++https://natlib.govt.nz/publishers-and-authors/web-harvesting/domain-harvest) http://ngateapizza.co.nz/font-awesome/css/font-awesome.min.css 200 38487 2216
2018-12-21 04:23:15 GET /font-awesome/fonts/fontawesome-webfont.woff - 207.241.232.246 HTTP/1.0 Mozilla/5.0+(compatible;+NLNZ_IAHarvester2018/3.3.0++https://natlib.govt.nz/publishers-and-authors/web-harvesting/domain-harvest) http://ngateapizza.co.nz/font-awesome/css/font-awesome.min.css 404 1424 2225
2018-12-21 04:23:20 GET /font-awesome/fonts/fontawesome-webfont.ttf - 207.241.232.246 HTTP/1.0 Mozilla/5.0+(compatible;+NLNZ_IAHarvester2018/3.3.0++https://natlib.govt.nz/publishers-and-authors/web-harvesting/domain-harvest) http://ngateapizza.co.nz/font-awesome/css/font-awesome.min.css 200 80934 2224
2018-12-21 04:23:22 GET /font-awesome/fonts/fontawesome-webfont.svg - 207.241.232.246 HTTP/1.0 Mozilla/5.0+(compatible;+NLNZ_IAHarvester2018/3.3.0++https://natlib.govt.nz/publishers-and-authors/web-harvesting/domain-harvest) http://ngateapizza.co.nz/font-awesome/css/font-awesome.min.css 404 1424 2224
2018-12-21 04:23:25 GET /images/uparr-48-b.png - 207.241.232.246 HTTP/1.0 Mozilla/5.0+(compatible;+NLNZ_IAHarvester2018/3.3.0++https://natlib.govt.nz/publishers-and-authors/web-harvesting/domain-harvest) http://ngateapizza.co.nz/css/style.css 200 667 2171
2018-12-21 04:23:28 GET /images/uparr-48-w.png - 207.241.232.246 HTTP/1.0 Mozilla/5.0+(compatible;+NLNZ_IAHarvester2018/3.3.0++https://natlib.govt.nz/publishers-and-authors/web-harvesting/domain-harvest) http://ngateapizza.co.nz/css/style.css 200 723 2171
2018-12-21 04:23:30 GET /images/border.png - 207.241.232.246 HTTP/1.0 Mozilla/5.0+(compatible;+NLNZ_IAHarvester2018/3.3.0++https://natlib.govt.nz/publishers-and-authors/web-harvesting/domain-harvest) http://ngateapizza.co.nz/css/style.css 200 11362 2167
2018-12-21 04:23:33 GET /images/border2.png - 207.241.232.246 HTTP/1.0 Mozilla/5.0+(compatible;+NLNZ_IAHarvester2018/3.3.0++https://natlib.govt.nz/publishers-and-authors/web-harvesting/domain-harvest) http://ngateapizza.co.nz/css/style.css 200 11247 2168
2018-12-21 04:23:35 GET /Microsoft.XMLDOM - 207.241.232.246 HTTP/1.0 Mozilla/5.0+(compatible;+NLNZ_IAHarvester2018/3.3.0++https://natlib.govt.nz/publishers-and-authors/web-harvesting/domain-harvest) http://ngateapizza.co.nz/js/jquery.min.js 404 1424 2169
