#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2017-05-18 07:49:30
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2017-05-18 07:49:30 GET / - 45.32.129.200 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/40.0.2214.115+Safari/537.36 http://ngateahotel.co.nz 200 959 214
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2017-05-18 08:59:07
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2017-05-18 08:59:07 GET /robots.txt - 66.249.79.178 HTTP/1.1 Mozilla/5.0+(compatible;+Googlebot/2.1;++http://www.google.com/bot.html) - 404 1405 231
2017-05-18 08:59:07 GET / - 66.249.79.175 HTTP/1.1 Mozilla/5.0+(compatible;+Googlebot/2.1;++http://www.google.com/bot.html) - 200 818 298
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2017-05-18 11:42:50
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2017-05-18 11:42:50 GET / - 65.19.167.131 HTTP/1.1 Mozilla/5.0+(X11;+Linux+x86_64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/56.0.2924.87+Safari/537.36 - 200 959 359
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2017-05-18 12:41:09
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2017-05-19 01:08:55 GET /unix.php - 87.229.77.25 HTTP/1.1 Mozilla/5.0+(Windows;+U;+Windows+NT+5.1;+en-US;+rv:1.9.2)+Gecko/20100115+Firefox/3.6 - 404 1405 205
2017-05-19 01:09:00 GET /indo.php - 87.229.77.25 HTTP/1.1 Mozilla/5.0+(Windows;+U;+Windows+NT+5.1;+en-US;+rv:1.9.2)+Gecko/20100115+Firefox/3.6 - 404 1405 205
2017-05-19 01:09:04 GET /wp-content/plugins/revslider/temp/update_extract/revslider/unix.php - 87.229.77.25 HTTP/1.1 Mozilla/5.0+(Windows;+U;+Windows+NT+5.1;+en-US;+rv:1.9.2)+Gecko/20100115+Firefox/3.6 - 404 1405 264
2017-05-19 01:09:07 GET /wp-content/plugins/revslider/temp/update_extract/revslider/.libs.php - 87.229.77.25 HTTP/1.1 Mozilla/5.0+(Windows;+U;+Windows+NT+5.1;+en-US;+rv:1.9.2)+Gecko/20100115+Firefox/3.6 - 404 1405 261
2017-05-19 01:09:10 GET /wp-content/plugins/revslider/temp/update_extract/revslider/.libs.php - 87.229.77.25 HTTP/1.1 Mozilla/5.0+(Windows;+U;+Windows+NT+5.1;+en-US;+rv:1.9.2)+Gecko/20100115+Firefox/3.6 - 404 1405 267
2017-05-19 01:09:14 GET /wp-admin/404.php - 87.229.77.25 HTTP/1.1 Mozilla/5.0+(Windows;+U;+Windows+NT+5.1;+en-US;+rv:1.9.2)+Gecko/20100115+Firefox/3.6 - 404 1405 209
2017-05-19 01:09:17 GET /wp-includes/imi.php - 87.229.77.25 HTTP/1.1 Mozilla/5.0+(Windows;+U;+Windows+NT+5.1;+en-US;+rv:1.9.2)+Gecko/20100115+Firefox/3.6 - 404 1405 212
2017-05-19 01:09:20 GET /wp-admin/includes/class-wp-upgrader-list.php - 87.229.77.25 HTTP/1.1 Mozilla/5.0+(Windows;+U;+Windows+NT+5.1;+en-US;+rv:1.9.2)+Gecko/20100115+Firefox/3.6 - 404 1405 237
2017-05-19 01:09:24 GET /wp-includes/default-string.php - 87.229.77.25 HTTP/1.1 Mozilla/5.0+(Windows;+U;+Windows+NT+5.1;+en-US;+rv:1.9.2)+Gecko/20100115+Firefox/3.6 - 404 1405 223
2017-05-19 01:09:28 GET /wp-xmlrpc.php - 87.229.77.25 HTTP/1.1 Mozilla/5.0+(Windows;+U;+Windows+NT+5.1;+en-US;+rv:1.9.2)+Gecko/20100115+Firefox/3.6 - 404 1405 206
2017-05-19 01:09:32 GET /wp-content.php - 87.229.77.25 HTTP/1.1 Mozilla/5.0+(Windows;+U;+Windows+NT+5.1;+en-US;+rv:1.9.2)+Gecko/20100115+Firefox/3.6 - 404 1405 207
2017-05-19 01:09:35 GET /bogel.php - 87.229.77.25 HTTP/1.1 Mozilla/5.0+(Windows;+U;+Windows+NT+5.1;+en-US;+rv:1.9.2)+Gecko/20100115+Firefox/3.6 - 404 1405 202
2017-05-19 01:09:38 GET /404.php - 87.229.77.25 HTTP/1.1 Mozilla/5.0+(Windows;+U;+Windows+NT+5.1;+en-US;+rv:1.9.2)+Gecko/20100115+Firefox/3.6 - 404 1405 200
2017-05-19 01:09:41 GET /.libs.php - 87.229.77.25 HTTP/1.1 Mozilla/5.0+(Windows;+U;+Windows+NT+5.1;+en-US;+rv:1.9.2)+Gecko/20100115+Firefox/3.6 - 404 1405 202
2017-05-19 01:09:45 GET /myluph.php - 87.229.77.25 HTTP/1.1 Mozilla/5.0+(Windows;+U;+Windows+NT+5.1;+en-US;+rv:1.9.2)+Gecko/20100115+Firefox/3.6 - 404 1405 203
2017-05-19 01:09:49 GET /wp-admin/options-link.php - 87.229.77.25 HTTP/1.1 Mozilla/5.0+(Windows;+U;+Windows+NT+5.1;+en-US;+rv:1.9.2)+Gecko/20100115+Firefox/3.6 - 404 1405 218
2017-05-19 01:09:52 GET /wp-admin/includes/themes.php - 87.229.77.25 HTTP/1.1 Mozilla/5.0+(Windows;+U;+Windows+NT+5.1;+en-US;+rv:1.9.2)+Gecko/20100115+Firefox/3.6 - 404 1405 221
2017-05-19 01:09:55 GET /wp-xmlrpc.php - 87.229.77.25 HTTP/1.1 Mozilla/5.0+(Windows;+U;+Windows+NT+5.1;+en-US;+rv:1.9.2)+Gecko/20100115+Firefox/3.6 - 404 1405 206
2017-05-19 01:09:58 GET /wp-content.php - 87.229.77.25 HTTP/1.1 Mozilla/5.0+(Windows;+U;+Windows+NT+5.1;+en-US;+rv:1.9.2)+Gecko/20100115+Firefox/3.6 - 404 1405 207
2017-05-19 01:10:02 GET /options-link.php - 87.229.77.25 HTTP/1.1 Mozilla/5.0+(Windows;+U;+Windows+NT+5.1;+en-US;+rv:1.9.2)+Gecko/20100115+Firefox/3.6 - 404 1405 209
2017-05-19 01:10:05 GET /errors.php - 87.229.77.25 HTTP/1.1 Mozilla/5.0+(Windows;+U;+Windows+NT+5.1;+en-US;+rv:1.9.2)+Gecko/20100115+Firefox/3.6 - 404 1405 203
