#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2019-05-28 14:06:42 GET / - 209.17.97.98 HTTP/1.1 Mozilla/5.0+(compatible;+Nimbostratus-Bot/v1.3.2;+http://cloudsystemnetworks.com) - 200 103142 142
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2019-05-28 14:24:09
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2019-05-28 14:24:09 GET /css/bootstrap/fonts/glyphicons-halflings-regular.woff - 101.100.130.113 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+12_2+like+Mac+OS+X)+AppleWebKit/605.1.15+(KHTML,+like+Gecko)+Version/12.1+Mobile/15E148+Safari/604.1 http://www.ngateahotel.co.nz/ 404 1405 382
2019-05-28 14:28:34 GET /css/bootstrap/fonts/glyphicons-halflings-regular.woff - 101.100.130.113 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+12_2+like+Mac+OS+X)+AppleWebKit/605.1.15+(KHTML,+like+Gecko)+Version/12.1+Mobile/15E148+Safari/604.1 http://www.ngateahotel.co.nz/ 404 0 382
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2019-05-28 17:28:47
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2019-05-28 17:28:47 HEAD / - 221.229.204.71 HTTP/1.1 Mozilla/5.0+(compatible;+MSIE+9.0;+Windows+NT+6.1;+Trident/5.0) http://www.ngateahotel.co.nz/ 200 249 261
2019-05-28 17:28:47 GET /plus/ad_js.php - 221.229.204.71 HTTP/1.1 Mozilla/5.0+(compatible;+MSIE+9.0;+Windows+NT+6.1;+Trident/5.0) - 404 1405 219
2019-05-28 17:28:47 GET /dcman/BaseManage/TemplatePath_Manage.aspx - 221.229.204.71 HTTP/1.1 Mozilla/5.0+(compatible;+MSIE+9.0;+Windows+NT+6.1;+Trident/5.0) - 500 3266 272
2019-05-28 17:28:48 GET /FCKeditor/editor/filemanager/browser/default/connectors/php/connector.php - 221.229.204.71 HTTP/1.1 Mozilla/5.0+(compatible;+MSIE+9.0;+Windows+NT+6.1;+Trident/5.0) - 404 1405 270
2019-05-28 17:28:48 GET /FCKeditor/editor/filemanager/connectors/php/connector.php - 221.229.204.71 HTTP/1.1 Mozilla/5.0+(compatible;+MSIE+9.0;+Windows+NT+6.1;+Trident/5.0) - 404 1405 254
2019-05-28 17:28:48 GET /FCKeditor/editor/filemanager/connectors/asp/connector.asp - 221.229.204.71 HTTP/1.1 Mozilla/5.0+(compatible;+MSIE+9.0;+Windows+NT+6.1;+Trident/5.0) - 404 1405 254
2019-05-28 17:28:48 GET /FCKeditor/editor/filemanager/connectors/aspx/connector.aspx - 221.229.204.71 HTTP/1.1 Mozilla/5.0+(compatible;+MSIE+9.0;+Windows+NT+6.1;+Trident/5.0) - 500 3266 256
